Oil Priority,Business Name,Cuisine Type,Address,Postcode,Phone,Website,Latitude,Longitude,Source,Contacted,Contact_Date,Contact_Notes
HIGH,Pizza GoGo,pizza,"85, Tottenham Lane, N8 6, London",N8 6,+44 20 8342 9475,https://www.pizzagogo.co.uk/stores/hornsey,51.5837718,-0.1163402,OpenStreetMap,False,,
HIGH,Pizza GoGo,pizza,"85, Tottenham Lane, N8 8, London",N8 8,+44 20 8342 9475,https://www.pizzagogo.co.uk/stores/hornsey,51.5837718,-0.1163402,OpenStreetMap,False,,
HIGH,Pizza GoGo,pizza,"85, Tottenham Lane, N8 9, London",N8 9,+44 20 8342 9475,https://www.pizzagogo.co.uk/stores/hornsey,51.5837718,-0.1163402,OpenStreetMap,False,,
HIGH,Pizza GoGo,pizza,"N17 0, London",N17 0,,,51.59812,-0.0786773,OpenStreetMap,False,,
HIGH,Pizza GoGo,pizza,"N17 1, London",N17 1,,,51.59812,-0.0786773,OpenStreetMap,False,,
HIGH,Pizza GoGo,pizza,"N17 2, London",N17 2,,,51.59812,-0.0786773,OpenStreetMap,False,,
HIGH,Pizza GoGo,pizza,"N17 3, London",N17 3,,,51.59812,-0.0786773,OpenStreetMap,False,,
HIGH,Pizza GoGo,pizza,"N17 4, London",N17 4,,,51.59812,-0.0786773,OpenStreetMap,False,,
HIGH,Pizza GoGo,pizza,"N17 5, London",N17 5,,,51.59812,-0.0786773,OpenStreetMap,False,,
HIGH,Pizza GoGo,pizza,"N17 6, London",N17 6,,,51.59812,-0.0786773,OpenStreetMap,False,,
HIGH,Pizza GoGo,pizza,"N17 7, London",N17 7,,,51.59812,-0.0786773,OpenStreetMap,False,,
HIGH,Pizza GoGo,pizza,"N17 8, London",N17 8,,,51.59812,-0.0786773,OpenStreetMap,False,,
HIGH,Pizza GoGo,pizza,"N17 9, London",N17 9,,,51.59812,-0.0786773,OpenStreetMap,False,,
HIGH,Pizza Hut Delivery,pizza,"42, Grand Parade, N4 4, London",N4 4,+44 20 8802 9626,https://www.pizzahut.co.uk/huts/uk-1/7541-harringey/,51.5796136,-0.098993,OpenStreetMap,False,,
HIGH,Pizza Hut Delivery,pizza,"42, Grand Parade, N15 1, London",N15 1,+44 20 8802 9626,https://www.pizzahut.co.uk/huts/uk-1/7541-harringey/,51.5796136,-0.098993,OpenStreetMap,False,,
HIGH,Pizza Hut Delivery,pizza,"42, Grand Parade, N15 9, London",N15 9,+44 20 8802 9626,https://www.pizzahut.co.uk/huts/uk-1/7541-harringey/,51.5796136,-0.098993,OpenStreetMap,False,,
HIGH,Pizza Man,pizza,"136, Myddleton Road, N11 5, London",N11 5,,,51.6065693,-0.1195568,OpenStreetMap,False,,
HIGH,Pizza Man,pizza,"136, Myddleton Road, N22 0, London",N22 0,,,51.6065693,-0.1195568,OpenStreetMap,False,,
HIGH,Pizza Man,pizza,"136, Myddleton Road, N22 4, London",N22 4,,,51.6065693,-0.1195568,OpenStreetMap,False,,
HIGH,Pizza Man,pizza,"136, Myddleton Road, N22 6, London",N22 6,,,51.6065693,-0.1195568,OpenStreetMap,False,,
HIGH,Pizza Phiroza,pizza,"509, Seven Sisters Road, N15 0, London",N15 0,+44 20 8211 8555,,51.5787631,-0.0819053,OpenStreetMap,False,,
HIGH,Pizza Phiroza,pizza,"509, Seven Sisters Road, N15 2, London",N15 2,+44 20 8211 8555,,51.5787631,-0.0819053,OpenStreetMap,False,,
HIGH,Pizza Phiroza,pizza,"509, Seven Sisters Road, N15 4, London",N15 4,+44 20 8211 8555,,51.5787631,-0.0819053,OpenStreetMap,False,,
HIGH,Pizza Phiroza,pizza,"509, Seven Sisters Road, N15 5, London",N15 5,+44 20 8211 8555,,51.5787631,-0.0819053,OpenStreetMap,False,,
HIGH,Pizza Phiroza,pizza,"509, Seven Sisters Road, N15 6, London",N15 6,+44 20 8211 8555,,51.5787631,-0.0819053,OpenStreetMap,False,,
HIGH,Pizza Phiroza,pizza,"509, Seven Sisters Road, N15 8, London",N15 8,+44 20 8211 8555,,51.5787631,-0.0819053,OpenStreetMap,False,,
HIGH,Pizza Phiroza,pizza,"509, Seven Sisters Road, N15 9, London",N15 9,+44 20 8211 8555,,51.5787631,-0.0819053,OpenStreetMap,False,,
HIGH,PizzaExpress,pizza,"28, Highgate High Street, N6 0, London",N6 0,,https://www.pizzaexpress.com/highgate-high-street,51.5706738,-0.1464954,OpenStreetMap,False,,
HIGH,PizzaExpress,pizza,"28, Highgate High Street, N6 6, London",N6 6,,https://www.pizzaexpress.com/highgate-high-street,51.5706738,-0.1464954,OpenStreetMap,False,,
HIGH,PizzaExpress,pizza,"28, Highgate High Street, N6 8, London",N6 8,,https://www.pizzaexpress.com/highgate-high-street,51.5706738,-0.1464954,OpenStreetMap,False,,
HIGH,PizzaExpress,pizza,"290, Muswell Hill Broadway, N10 4, London",N10 4,,,51.5912181,-0.1415885,OpenStreetMap,False,,
HIGH,PizzaExpress,pizza,"290, Muswell Hill Broadway, N10 5, London",N10 5,,,51.5912181,-0.1415885,OpenStreetMap,False,,
HIGH,PizzaExpress,pizza,"290, Muswell Hill Broadway, N10 6, London",N10 6,,,51.5912181,-0.1415885,OpenStreetMap,False,,
HIGH,Presto,pizza,"Unit A, Seven Sisters Road, N4 4, London",N4 4,+44 20 8888 8844,https://presto.pizza,51.5731124,-0.0896669,OpenStreetMap,False,,
HIGH,Presto,pizza,"Unit A, Seven Sisters Road, N15 0, London",N15 0,+44 20 8888 8844,https://presto.pizza,51.5731124,-0.0896669,OpenStreetMap,False,,
HIGH,Presto,pizza,"Unit A, Seven Sisters Road, N15 4, London",N15 4,+44 20 8888 8844,https://presto.pizza,51.5731124,-0.0896669,OpenStreetMap,False,,
HIGH,Presto,pizza,"Unit A, Seven Sisters Road, N15 5, London",N15 5,+44 20 8888 8844,https://presto.pizza,51.5731124,-0.0896669,OpenStreetMap,False,,
HIGH,Presto,pizza,"Unit A, Seven Sisters Road, N15 6, London",N15 6,+44 20 8888 8844,https://presto.pizza,51.5731124,-0.0896669,OpenStreetMap,False,,
HIGH,Presto,pizza,"Unit A, Seven Sisters Road, N15 8, London",N15 8,+44 20 8888 8844,https://presto.pizza,51.5731124,-0.0896669,OpenStreetMap,False,,
HIGH,Pret,fast_food,"N4 9, London",N4 9,,,51.5653117,-0.1079102,OpenStreetMap,False,,
HIGH,Pret A Manger,sandwich,"N2 8, London",N2 8,,,51.5939357,-0.1082555,OpenStreetMap,False,,
HIGH,Pret A Manger,sandwich,"N4 9, London",N4 9,,,51.5651594,-0.1058857,OpenStreetMap,False,,
HIGH,Pret A Manger,sandwich,"N6 2, London",N6 2,,,51.5939357,-0.1082555,OpenStreetMap,False,,
HIGH,Pret A Manger,sandwich,"N8 4, London",N8 4,,,51.5939357,-0.1082555,OpenStreetMap,False,,
HIGH,Pret A Manger,sandwich,"197, Muswell Hill Broadway, N10 4, London",N10 4,,,51.5909589,-0.1428973,OpenStreetMap,False,,
HIGH,Pret A Manger,sandwich,"197, Muswell Hill Broadway, N10 5, London",N10 5,,,51.5909589,-0.1428973,OpenStreetMap,False,,
HIGH,Pret A Manger,sandwich,"197, Muswell Hill Broadway, N10 6, London",N10 6,,,51.5909589,-0.1428973,OpenStreetMap,False,,
HIGH,Pret A Manger,sandwich,"N15 3, London",N15 3,,,51.5869385,-0.0635173,OpenStreetMap,False,,
HIGH,Pret A Manger,sandwich,"N15 7, London",N15 7,,,51.5869385,-0.0635173,OpenStreetMap,False,,
HIGH,Pret A Manger,sandwich,"N22 1, London",N22 1,,,51.5939357,-0.1082555,OpenStreetMap,False,,
HIGH,Pret A Manger,sandwich,"N22 2, London",N22 2,,,51.5939357,-0.1082555,OpenStreetMap,False,,
HIGH,Pret A Manger,sandwich,"N22 5, London",N22 5,,,51.5939357,-0.1082555,OpenStreetMap,False,,
HIGH,Pret A Manger,sandwich,"N22 7, London",N22 7,,,51.5939357,-0.1082555,OpenStreetMap,False,,
HIGH,Pret A Manger,sandwich,"N22 9, London",N22 9,,,51.5939357,-0.1082555,OpenStreetMap,False,,
HIGH,Pronto Pizza,pizza,"388, West Green Road, N15 1, London",N15 1,+44 20 8881 8866,https://prontopizzawestgreen.co.uk,51.5863648,-0.0947766,OpenStreetMap,False,,
HIGH,Pronto Pizza,pizza,"388, West Green Road, N15 9, London",N15 9,+44 20 8881 8866,https://prontopizzawestgreen.co.uk,51.5863648,-0.0947766,OpenStreetMap,False,,
HIGH,Real King Kebab,kebab,"N22 8, London",N22 8,,,51.5982228,-0.0928174,OpenStreetMap,False,,
HIGH,Roast & Greens,fast_food,"28, The Broadway, N8 0, London",N8 0,,,51.5790563,-0.1236548,OpenStreetMap,False,,
HIGH,Roast & Greens,fast_food,"28, The Broadway, N8 1, London",N8 1,,,51.5790563,-0.1236548,OpenStreetMap,False,,
HIGH,Roast & Greens,fast_food,"28, The Broadway, N8 2, London",N8 2,,,51.5790563,-0.1236548,OpenStreetMap,False,,
HIGH,Roast & Greens,fast_food,"28, The Broadway, N8 5, London",N8 5,,,51.5790563,-0.1236548,OpenStreetMap,False,,
HIGH,Roast & Greens,fast_food,"28, The Broadway, N8 6, London",N8 6,,,51.5790563,-0.1236548,OpenStreetMap,False,,
HIGH,Roast & Greens,fast_food,"28, The Broadway, N8 7, London",N8 7,,,51.5790563,-0.1236548,OpenStreetMap,False,,
HIGH,Roast & Greens,fast_food,"28, The Broadway, N8 8, London",N8 8,,,51.5790563,-0.1236548,OpenStreetMap,False,,
HIGH,Roast & Greens,fast_food,"28, The Broadway, N8 9, London",N8 9,,,51.5790563,-0.1236548,OpenStreetMap,False,,
HIGH,Rooster's Piri Piri,chicken,"N2 8, London",N2 8,,,51.5907874,-0.1035039,OpenStreetMap,False,,
HIGH,Rooster's Piri Piri,chicken,"N6 2, London",N6 2,,,51.5907874,-0.1035039,OpenStreetMap,False,,
HIGH,Rooster's Piri Piri,chicken,"N8 4, London",N8 4,,,51.5907874,-0.1035039,OpenStreetMap,False,,
HIGH,Rooster's Piri Piri,chicken,"N22 1, London",N22 1,,,51.5907874,-0.1035039,OpenStreetMap,False,,
HIGH,Rooster's Piri Piri,chicken,"N22 2, London",N22 2,,,51.5907874,-0.1035039,OpenStreetMap,False,,
HIGH,Rooster's Piri Piri,chicken,"N22 5, London",N22 5,,,51.5907874,-0.1035039,OpenStreetMap,False,,
HIGH,Rooster's Piri Piri,chicken,"N22 7, London",N22 7,,,51.5907874,-0.1035039,OpenStreetMap,False,,
HIGH,Rooster's Piri Piri,chicken,"N22 9, London",N22 9,,,51.5907874,-0.1035039,OpenStreetMap,False,,
HIGH,Roti Joupa,caribbean,"N4 9, London",N4 9,,,51.566504,-0.1073335,OpenStreetMap,False,,
HIGH,Royal Fried Chicken,fast_food,"42, Philip Lane, N15 2, London",N15 2,,,51.5887026,-0.0727108,OpenStreetMap,False,,
HIGH,Royal Fried Chicken,fast_food,"42, Philip Lane, N15 3, London",N15 3,,,51.5887026,-0.0727108,OpenStreetMap,False,,
HIGH,Royal Fried Chicken,fast_food,"42, Philip Lane, N15 7, London",N15 7,,,51.5887026,-0.0727108,OpenStreetMap,False,,
HIGH,Royal Fried Chicken,fast_food,"42, Philip Lane, N17 0, London",N17 0,,,51.5887026,-0.0727108,OpenStreetMap,False,,
HIGH,Royal Fried Chicken,fast_food,"42, Philip Lane, N17 1, London",N17 1,,,51.5887026,-0.0727108,OpenStreetMap,False,,
HIGH,Royal Fried Chicken,fast_food,"42, Philip Lane, N17 2, London",N17 2,,,51.5887026,-0.0727108,OpenStreetMap,False,,
HIGH,Royal Fried Chicken,fast_food,"42, Philip Lane, N17 3, London",N17 3,,,51.5887026,-0.0727108,OpenStreetMap,False,,
HIGH,Royal Fried Chicken,fast_food,"42, Philip Lane, N17 4, London",N17 4,,,51.5887026,-0.0727108,OpenStreetMap,False,,
HIGH,Royal Fried Chicken,fast_food,"42, Philip Lane, N17 5, London",N17 5,,,51.5887026,-0.0727108,OpenStreetMap,False,,
HIGH,Royal Fried Chicken,fast_food,"42, Philip Lane, N17 6, London",N17 6,,,51.5887026,-0.0727108,OpenStreetMap,False,,
HIGH,Royal Fried Chicken,fast_food,"42, Philip Lane, N17 7, London",N17 7,,,51.5887026,-0.0727108,OpenStreetMap,False,,
HIGH,Royal Fried Chicken,fast_food,"42, Philip Lane, N17 9, London",N17 9,,,51.5887026,-0.0727108,OpenStreetMap,False,,
HIGH,Ruchi Spice / PFC,indian;chicken,"505, Hornsey Road, N8 7, London",N8 7,,,51.5694219,-0.1241439,OpenStreetMap,False,,
HIGH,Salim Spice,kebab,"15, Turnpike Lane, N2 8, London",N2 8,,,51.5897942,-0.1050074,OpenStreetMap,False,,
HIGH,Salim Spice,kebab,"15, Turnpike Lane, N6 2, London",N6 2,,,51.5897942,-0.1050074,OpenStreetMap,False,,
HIGH,Salim Spice,kebab,"15, Turnpike Lane, N8 4, London",N8 4,,,51.5897942,-0.1050074,OpenStreetMap,False,,
HIGH,Salim Spice,kebab,"15, Turnpike Lane, N22 1, London",N22 1,,,51.5897942,-0.1050074,OpenStreetMap,False,,
HIGH,Salim Spice,kebab,"15, Turnpike Lane, N22 2, London",N22 2,,,51.5897942,-0.1050074,OpenStreetMap,False,,
HIGH,Salim Spice,kebab,"15, Turnpike Lane, N22 5, London",N22 5,,,51.5897942,-0.1050074,OpenStreetMap,False,,
HIGH,Salim Spice,kebab,"15, Turnpike Lane, N22 7, London",N22 7,,,51.5897942,-0.1050074,OpenStreetMap,False,,
HIGH,Salim Spice,kebab,"15, Turnpike Lane, N22 9, London",N22 9,,,51.5897942,-0.1050074,OpenStreetMap,False,,
HIGH,Salims Restaurant,kebab,"125, Turnpike Lane, N2 8, London",N2 8,,,51.5889132,-0.109395,OpenStreetMap,False,,
HIGH,Salims Restaurant,kebab,"125, Turnpike Lane, N6 2, London",N6 2,,,51.5889132,-0.109395,OpenStreetMap,False,,
HIGH,Salims Restaurant,kebab,"125, Turnpike Lane, N8 4, London",N8 4,,,51.5889132,-0.109395,OpenStreetMap,False,,
HIGH,Salims Restaurant,kebab,"125, Turnpike Lane, N22 2, London",N22 2,,,51.5889132,-0.109395,OpenStreetMap,False,,
HIGH,Selekt Chicken,chicken,"16, Turnpike Lane, N2 8, London",N2 8,,https://www.selektchicken.com/,51.590111,-0.1045227,OpenStreetMap,False,,
HIGH,Selekt Chicken,chicken,"16, Turnpike Lane, N6 2, London",N6 2,,https://www.selektchicken.com/,51.590111,-0.1045227,OpenStreetMap,False,,
HIGH,Selekt Chicken,chicken,"16, Turnpike Lane, N8 4, London",N8 4,,https://www.selektchicken.com/,51.590111,-0.1045227,OpenStreetMap,False,,
HIGH,Selekt Chicken,chicken,"482, High Road, N17 0, London",N17 0,,,51.5933165,-0.0694829,OpenStreetMap,False,,
HIGH,Selekt Chicken,chicken,"482, High Road, N17 1, London",N17 1,,,51.5933165,-0.0694829,OpenStreetMap,False,,
HIGH,Selekt Chicken,chicken,"482, High Road, N17 2, London",N17 2,,,51.5933165,-0.0694829,OpenStreetMap,False,,
HIGH,Selekt Chicken,chicken,"482, High Road, N17 3, London",N17 3,,,51.5933165,-0.0694829,OpenStreetMap,False,,
HIGH,Selekt Chicken,chicken,"482, High Road, N17 4, London",N17 4,,,51.5933165,-0.0694829,OpenStreetMap,False,,
HIGH,Selekt Chicken,chicken,"482, High Road, N17 5, London",N17 5,,,51.5933165,-0.0694829,OpenStreetMap,False,,
HIGH,Selekt Chicken,chicken,"482, High Road, N17 6, London",N17 6,,,51.5933165,-0.0694829,OpenStreetMap,False,,
HIGH,Selekt Chicken,chicken,"482, High Road, N17 7, London",N17 7,,,51.5933165,-0.0694829,OpenStreetMap,False,,
HIGH,Selekt Chicken,chicken,"482, High Road, N17 8, London",N17 8,,,51.5933165,-0.0694829,OpenStreetMap,False,,
HIGH,Selekt Chicken,chicken,"482, High Road, N17 9, London",N17 9,,,51.5933165,-0.0694829,OpenStreetMap,False,,
HIGH,Selekt Chicken,chicken,"16, Turnpike Lane, N22 1, London",N22 1,,https://www.selektchicken.com/,51.590111,-0.1045227,OpenStreetMap,False,,
HIGH,Selekt Chicken,chicken,"16, Turnpike Lane, N22 2, London",N22 2,,https://www.selektchicken.com/,51.590111,-0.1045227,OpenStreetMap,False,,
HIGH,Selekt Chicken,chicken,"16, Turnpike Lane, N22 5, London",N22 5,,https://www.selektchicken.com/,51.590111,-0.1045227,OpenStreetMap,False,,
HIGH,Selekt Chicken,chicken,"16, Turnpike Lane, N22 7, London",N22 7,,https://www.selektchicken.com/,51.590111,-0.1045227,OpenStreetMap,False,,
HIGH,Selekt Chicken,chicken,"16, Turnpike Lane, N22 9, London",N22 9,,https://www.selektchicken.com/,51.590111,-0.1045227,OpenStreetMap,False,,
HIGH,Siraz,kebab,"547A, High Road, N17 0, London",N17 0,+44 20 8808 0639,,51.595177,-0.0691922,OpenStreetMap,False,,
HIGH,Siraz,kebab,"547A, High Road, N17 1, London",N17 1,+44 20 8808 0639,,51.595177,-0.0691922,OpenStreetMap,False,,
HIGH,Siraz,kebab,"547A, High Road, N17 2, London",N17 2,+44 20 8808 0639,,51.595177,-0.0691922,OpenStreetMap,False,,
HIGH,Siraz,kebab,"547A, High Road, N17 3, London",N17 3,+44 20 8808 0639,,51.595177,-0.0691922,OpenStreetMap,False,,
HIGH,Siraz,kebab,"547A, High Road, N17 4, London",N17 4,+44 20 8808 0639,,51.595177,-0.0691922,OpenStreetMap,False,,
HIGH,Siraz,kebab,"547A, High Road, N17 5, London",N17 5,+44 20 8808 0639,,51.595177,-0.0691922,OpenStreetMap,False,,
HIGH,Siraz,kebab,"547A, High Road, N17 6, London",N17 6,+44 20 8808 0639,,51.595177,-0.0691922,OpenStreetMap,False,,
HIGH,Siraz,kebab,"547A, High Road, N17 7, London",N17 7,+44 20 8808 0639,,51.595177,-0.0691922,OpenStreetMap,False,,
HIGH,Siraz,kebab,"547A, High Road, N17 8, London",N17 8,+44 20 8808 0639,,51.595177,-0.0691922,OpenStreetMap,False,,
HIGH,Siraz,kebab,"547A, High Road, N17 9, London",N17 9,+44 20 8808 0639,,51.595177,-0.0691922,OpenStreetMap,False,,
HIGH,Slim Chickens,chicken,"High Road, N2 8, London",N2 8,,,51.5934696,-0.1076652,OpenStreetMap,False,,
HIGH,Slim Chickens,chicken,"High Road, N6 2, London",N6 2,,,51.5934696,-0.1076652,OpenStreetMap,False,,
HIGH,Slim Chickens,chicken,"High Road, N8 4, London",N8 4,,,51.5934696,-0.1076652,OpenStreetMap,False,,
HIGH,Slim Chickens,chicken,"High Road, N22 1, London",N22 1,,,51.5934696,-0.1076652,OpenStreetMap,False,,
HIGH,Slim Chickens,chicken,"High Road, N22 2, London",N22 2,,,51.5934696,-0.1076652,OpenStreetMap,False,,
HIGH,Slim Chickens,chicken,"High Road, N22 5, London",N22 5,,,51.5934696,-0.1076652,OpenStreetMap,False,,
HIGH,Slim Chickens,chicken,"High Road, N22 7, London",N22 7,,,51.5934696,-0.1076652,OpenStreetMap,False,,
HIGH,Slim Chickens,chicken,"High Road, N22 9, London",N22 9,,,51.5934696,-0.1076652,OpenStreetMap,False,,
HIGH,Smart Buns,burger,"83, Turnpike Lane, N2 8, London",N2 8,,https://smartbuns.co.uk/,51.5892844,-0.1079201,OpenStreetMap,False,,
HIGH,Smart Buns,burger,"83, Turnpike Lane, N6 2, London",N6 2,,https://smartbuns.co.uk/,51.5892844,-0.1079201,OpenStreetMap,False,,
HIGH,Smart Buns,burger,"83, Turnpike Lane, N8 4, London",N8 4,,https://smartbuns.co.uk/,51.5892844,-0.1079201,OpenStreetMap,False,,
HIGH,Smart Buns,burger,"83, Turnpike Lane, N22 2, London",N22 2,,https://smartbuns.co.uk/,51.5892844,-0.1079201,OpenStreetMap,False,,
HIGH,Smart Buns,burger,"83, Turnpike Lane, N22 5, London",N22 5,,https://smartbuns.co.uk/,51.5892844,-0.1079201,OpenStreetMap,False,,
HIGH,Speedo Pizza,fast_food,"443, High Road, N15 3, London",N15 3,,,51.5914917,-0.0701572,OpenStreetMap,False,,
HIGH,Speedo Pizza,fast_food,"443, High Road, N17 0, London",N17 0,,,51.5914917,-0.0701572,OpenStreetMap,False,,
HIGH,Speedo Pizza,fast_food,"443, High Road, N17 1, London",N17 1,,,51.5914917,-0.0701572,OpenStreetMap,False,,
HIGH,Speedo Pizza,fast_food,"443, High Road, N17 2, London",N17 2,,,51.5914917,-0.0701572,OpenStreetMap,False,,
HIGH,Speedo Pizza,fast_food,"443, High Road, N17 3, London",N17 3,,,51.5914917,-0.0701572,OpenStreetMap,False,,
HIGH,Speedo Pizza,fast_food,"443, High Road, N17 4, London",N17 4,,,51.5914917,-0.0701572,OpenStreetMap,False,,
HIGH,Speedo Pizza,fast_food,"443, High Road, N17 5, London",N17 5,,,51.5914917,-0.0701572,OpenStreetMap,False,,
HIGH,Speedo Pizza,fast_food,"443, High Road, N17 6, London",N17 6,,,51.5914917,-0.0701572,OpenStreetMap,False,,
HIGH,Speedo Pizza,fast_food,"443, High Road, N17 7, London",N17 7,,,51.5914917,-0.0701572,OpenStreetMap,False,,
HIGH,Speedo Pizza,fast_food,"443, High Road, N17 8, London",N17 8,,,51.5914917,-0.0701572,OpenStreetMap,False,,
HIGH,Speedo Pizza,fast_food,"443, High Road, N17 9, London",N17 9,,,51.5914917,-0.0701572,OpenStreetMap,False,,
HIGH,Spinzers,fast_food,"High Road, N2 8, London",N2 8,,,51.592007,-0.105439,OpenStreetMap,False,,
HIGH,Spinzers,fast_food,"High Road, N6 2, London",N6 2,,,51.592007,-0.105439,OpenStreetMap,False,,
HIGH,Spinzers,fast_food,"High Road, N8 4, London",N8 4,,,51.592007,-0.105439,OpenStreetMap,False,,
HIGH,Spinzers,fast_food,"High Road, N22 1, London",N22 1,,,51.592007,-0.105439,OpenStreetMap,False,,
HIGH,Spinzers,fast_food,"High Road, N22 2, London",N22 2,,,51.592007,-0.105439,OpenStreetMap,False,,
HIGH,Spinzers,fast_food,"High Road, N22 5, London",N22 5,,,51.592007,-0.105439,OpenStreetMap,False,,
HIGH,Spinzers,fast_food,"High Road, N22 7, London",N22 7,,,51.592007,-0.105439,OpenStreetMap,False,,
HIGH,Spinzers,fast_food,"High Road, N22 9, London",N22 9,,,51.592007,-0.105439,OpenStreetMap,False,,
HIGH,Subway,sandwich,"High Road, N2 8, London",N2 8,,,51.5909992,-0.1042479,OpenStreetMap,False,,
HIGH,Subway,sandwich,"N4 4, London",N4 4,,,51.5763195,-0.0976405,OpenStreetMap,False,,
HIGH,Subway,sandwich,"High Road, N6 2, London",N6 2,,,51.5909992,-0.1042479,OpenStreetMap,False,,
HIGH,Subway,sandwich,"High Road, N8 4, London",N8 4,,,51.5909992,-0.1042479,OpenStreetMap,False,,
HIGH,Subway,sandwich,"89, Hornsey Rise, N8 7, London",N8 7,,,51.5736115,-0.1275351,OpenStreetMap,False,,
HIGH,Subway,sandwich,"Broad Lane, N15 3, London",N15 3,,,51.5878329,-0.0624132,OpenStreetMap,False,,
HIGH,Subway,sandwich,"N15 9, London",N15 9,,,51.5763195,-0.0976405,OpenStreetMap,False,,
HIGH,Subway,sandwich,"High Road, N22 1, London",N22 1,,,51.5909992,-0.1042479,OpenStreetMap,False,,
HIGH,Subway,sandwich,"High Road, N22 2, London",N22 2,,,51.5909992,-0.1042479,OpenStreetMap,False,,
HIGH,Subway,sandwich,"High Road, N22 5, London",N22 5,,,51.5909992,-0.1042479,OpenStreetMap,False,,
HIGH,Subway,sandwich,"High Road, N22 7, London",N22 7,,,51.5909992,-0.1042479,OpenStreetMap,False,,
HIGH,Subway,sandwich,"High Road, N22 9, London",N22 9,,,51.5909992,-0.1042479,OpenStreetMap,False,,
HIGH,Sushi Handroll,sushi,"148, Tollington Park, N4 8, London",N4 8,,,51.5677855,-0.1117356,OpenStreetMap,False,,
HIGH,Sushi Handroll,sushi,"148, Tollington Park, N4 9, London",N4 9,,,51.5677855,-0.1117356,OpenStreetMap,False,,
HIGH,TGF Pizza,pizza,"N11 0, London",N11 0,,,51.6067526,-0.1236147,OpenStreetMap,False,,
HIGH,TGF Pizza,pizza,"N11 1, London",N11 1,,,51.6067526,-0.1236147,OpenStreetMap,False,,
HIGH,TGF Pizza,pizza,"N11 2, London",N11 2,,,51.6067526,-0.1236147,OpenStreetMap,False,,
HIGH,TGF Pizza,pizza,"N11 3, London",N11 3,,,51.6067526,-0.1236147,OpenStreetMap,False,,
HIGH,TGF Pizza,pizza,"N11 4, London",N11 4,,,51.6067526,-0.1236147,OpenStreetMap,False,,
HIGH,TGF Pizza,pizza,"N11 5, London",N11 5,,,51.6067526,-0.1236147,OpenStreetMap,False,,
HIGH,TGF Pizza,pizza,"N11 6, London",N11 6,,,51.6067526,-0.1236147,OpenStreetMap,False,,
HIGH,TGF Pizza,pizza,"N11 7, London",N11 7,,,51.6067526,-0.1236147,OpenStreetMap,False,,
HIGH,TGF Pizza,pizza,"N11 8, London",N11 8,,,51.6067526,-0.1236147,OpenStreetMap,False,,
HIGH,TGF Pizza,pizza,"N11 9, London",N11 9,,,51.6067526,-0.1236147,OpenStreetMap,False,,
HIGH,TGF Pizza,pizza,"N22 0, London",N22 0,,,51.6067526,-0.1236147,OpenStreetMap,False,,
HIGH,TGF Pizza,pizza,"N22 4, London",N22 4,,,51.6067526,-0.1236147,OpenStreetMap,False,,
HIGH,Taco Bell,tex-mex,"N2 8, London",N2 8,,,51.5963617,-0.108833,OpenStreetMap,False,,
HIGH,Taco Bell,tex-mex,"N6 2, London",N6 2,,,51.5963617,-0.108833,OpenStreetMap,False,,
HIGH,Taco Bell,tex-mex,"N8 4, London",N8 4,,,51.5963617,-0.108833,OpenStreetMap,False,,
HIGH,Taco Bell,tex-mex,"N22 1, London",N22 1,,,51.5963617,-0.108833,OpenStreetMap,False,,
HIGH,Taco Bell,tex-mex,"N22 2, London",N22 2,,,51.5963617,-0.108833,OpenStreetMap,False,,
HIGH,Taco Bell,tex-mex,"N22 5, London",N22 5,,,51.5963617,-0.108833,OpenStreetMap,False,,
HIGH,Taco Bell,tex-mex,"N22 6, London",N22 6,,,51.5963617,-0.108833,OpenStreetMap,False,,
HIGH,Taco Bell,tex-mex,"N22 7, London",N22 7,,,51.5963617,-0.108833,OpenStreetMap,False,,
